Scenario,Policy,Metric,Time,DeltaValue,NormalizedDelta
Rally,Optimal V,MtM,2.5,120.77165523044332,0.18748099330078677
Rally,Optimal V,MtM,2.75,89.78515931776549,0.1393788204727769
Rally,Optimal V,MtM,3.0,62.9223523650569,0.0976780942491325
Rally,Optimal V,MtM,3.25,39.0474400776885,0.060615653877141275
Rally,Optimal V,MtM,3.5,18.17902697771625,0.028220380258272063
Rally,Optimal V,MtM,3.75,0.0,0.0
Rally,Optimal V,MtM,4.0,0.0,0.0
Rally,Optimal V,MtM,4.25,0.0,0.0
Rally,Optimal V,MtM,4.5,0.0,0.0
Rally,Optimal V,MtM,4.75,0.0,0.0
Rally,Optimal V,MtM,5.0,0.0,0.0
Rally,Optimal V,MtM,5.25,0.0,0.0
Rally,Optimal V,MtM,5.5,0.0,0.0
Rally,Optimal V,MtM,5.75,0.0,0.0
Rally,Optimal V,MtM,6.0,0.0,0.0
Rally,Optimal V,MtM,6.25,0.0,0.0
Rally,Optimal V,MtM,6.5,0.0,0.0
Rally,Optimal V,MtM,6.75,0.0,0.0
Rally,Optimal V,MtM,7.0,0.0,0.0
Rally,Optimal V,V,0.0,251.87082587396654,0.999999999999996
Rally,Optimal V,V,0.25,246.08136250012402,0.9770141565472911
Rally,Optimal V,V,0.5,193.33447979002088,0.7675937819283708
Rally,Optimal V,V,0.75,161.58537609275814,0.6415406609005725
Rally,Optimal V,V,1.0,112.65160005877723,0.447259422237121
Rally,Optimal V,V,1.25,81.51495413528386,0.32363793564592014
Rally,Optimal V,V,1.5,56.21977012180068,0.22320874172990654
Rally,Optimal V,V,1.75,39.20181400933996,0.1556425357058065
Rally,Optimal V,V,2.0,28.45147299930514,0.11296057374085015
Rally,Optimal V,V,2.25,18.102331598466613,0.07187149021985084
Rally,Optimal V,V,2.5,15.591893709568783,0.06190432597926501
Rally,Optimal V,V,2.75,10.70060099100335,0.042484479708490626
Rally,Optimal V,V,3.0,6.229054676357354,0.024731148019001937
Rally,Optimal V,V,3.25,2.7513200084809806,0.010923535899539634
Rally,Optimal V,V,3.5,0.22329898592147102,0.0008865615346543015
Rally,Optimal V,V,3.75,0.11137475777594474,0.0004421899892116725
Rally,Optimal V,V,4.0,0.06578469831263695,0.00026118427207426814
Rally,Optimal V,V,4.25,0.054814669251572,0.0002176300850301752
Rally,Optimal V,V,4.5,0.02717890903610624,0.00010790812688130132
Rally,Optimal V,V,4.75,0.022686091637397286,9.007034283815417e-05
Rally,Optimal V,V,5.0,0.007021270771399462,2.7876474963054288e-05
Rally,Optimal V,V,5.25,0.0013445837338883994,5.338386171652962e-06
Rally,Optimal V,V,5.5,0.0006874390690540541,2.729331857584961e-06
Rally,Optimal V,V,5.75,4.605558381964159e-05,1.8285398342516702e-07
Rally,Optimal V,V,6.0,0.0,0.0
Rally,Optimal V,V,6.25,0.0,0.0
Rally,Optimal V,V,6.5,0.0,0.0
Rally,Optimal V,V,6.75,0.0,0.0
Rally,Optimal V,V,7.0,0.0,0.0
Hump vol,Passive q,dK_0.5y,0.0,47.90547179127196,0.9999999999999791
Hump vol,Passive q,dK_0.5y,0.25,47.905471791271935,0.9999999999999787
Hump vol,Passive q,dK_0.5y,0.5,47.905471791271935,0.9999999999999787
Hump vol,Passive q,dK_0.5y,0.75,47.90547179127195,0.9999999999999789
Hump vol,Passive q,dK_0.5y,1.0,47.90547179127195,0.9999999999999789
Hump vol,Passive q,dK_0.5y,1.25,47.905471791271935,0.9999999999999787
Hump vol,Passive q,dK_0.5y,1.5,47.90547179127193,0.9999999999999785
Hump vol,Passive q,dK_0.5y,1.75,47.90547179127193,0.9999999999999785
Hump vol,Passive q,dK_0.5y,2.0,47.90547179127195,0.9999999999999789
Hump vol,Passive q,dK_0.5y,2.25,47.905471791271886,0.9999999999999776
Hump vol,Passive q,dK_0.5y,2.5,47.90547179127193,0.9999999999999785
Hump vol,Passive q,dK_0.5y,2.75,49.08294838889074,1.0245791671303879
Hump vol,Passive q,dK_0.5y,3.0,50.92066893381703,1.0629405583496072
Hump vol,Passive q,dK_0.5y,3.25,51.782150861337364,1.0809235130165367
Hump vol,Passive q,dK_0.5y,3.5,52.42018001311436,1.0942420156409745
Hump vol,Passive q,dK_0.5y,3.75,52.76801284916389,1.1015028320580438
Hump vol,Passive q,dK_0.5y,4.0,49.52085417446956,1.0337202061224848
Hump vol,Passive q,dK_0.5y,4.25,53.66307197319463,1.1201866919713865
Hump vol,Passive q,dK_0.5y,4.5,53.80189022986948,1.12308444564094
Hump vol,Passive q,dK_0.5y,4.75,54.64882070320555,1.1407636468191729
Hump vol,Passive q,dK_0.5y,5.0,54.99109671682193,1.1479084676677742
Hump vol,Passive q,dK_0.5y,5.25,55.7102260173252,1.1629198906558738
Hump vol,Passive q,dK_0.5y,5.5,56.67148610826454,1.182985658823811
Hump vol,Passive q,dK_0.5y,5.75,57.86182264926576,1.2078332700985228
Hump vol,Passive q,dK_0.5y,6.0,57.03264660423286,1.1905246827069682
Hump vol,Passive q,dK_0.5y,6.25,51.136511588683945,1.067446153364042
Hump vol,Passive q,dK_0.5y,6.5,48.006349153362514,1.0021057586600772
Hump vol,Passive q,dK_0.5y,6.75,25.000000000000014,0.5218610539715908
Hump vol,Passive q,dK_0.5y,7.0,0.0,0.0
Hump vol,Passive q,dK_1y,0.0,88.52330898856503,0.9999999999999888
Hump vol,Passive q,dK_1y,0.25,89.18052557526545,1.0074242207415034
Hump vol,Passive q,dK_1y,0.5,89.39770453521886,1.0098775741287052
Hump vol,Passive q,dK_1y,0.75,88.16694602335315,0.9959743600947079
Hump vol,Passive q,dK_1y,1.0,88.1268385948108,0.9955212881411106
Hump vol,Passive q,dK_1y,1.25,89.36656401220854,1.009525796462844
Hump vol,Passive q,dK_1y,1.5,89.51136829481486,1.0111615722179619
Hump vol,Passive q,dK_1y,1.75,91.7211029270042,1.0361237506253997
Hump vol,Passive q,dK_1y,2.0,91.74832574445477,1.0364312720879572
Hump vol,Passive q,dK_1y,2.25,98.04530097899995,1.1075647995903972
Hump vol,Passive q,dK_1y,2.5,99.61731987508611,1.1253230478308602
Hump vol,Passive q,dK_1y,2.75,103.0312742385797,1.1638886460049473
Hump vol,Passive q,dK_1y,3.0,106.14807714827299,1.1990974847312073
Hump vol,Passive q,dK_1y,3.25,108.70566269207677,1.227989146972777
Hump vol,Passive q,dK_1y,3.5,110.84162291598916,1.2521179357439727
Hump vol,Passive q,dK_1y,3.75,114.7134400269582,1.2958557620318392
Hump vol,Passive q,dK_1y,4.0,99.19137966509531,1.1205114313780025
Hump vol,Passive q,dK_1y,4.25,117.19019359337481,1.3238343090915354
Hump vol,Passive q,dK_1y,4.5,117.29432902741016,1.3250106708342804
Hump vol,Passive q,dK_1y,4.75,120.74280530774662,1.3639662444536746
Hump vol,Passive q,dK_1y,5.0,122.56114474766238,1.38450704281166
Hump vol,Passive q,dK_1y,5.25,126.75243315970496,1.431853763804477
Hump vol,Passive q,dK_1y,5.5,130.90975976519408,1.4788168366153465
Hump vol,Passive q,dK_1y,5.75,135.52425277313824,1.530944271306476
Hump vol,Passive q,dK_1y,6.0,131.43819029788068,1.4847862308768607
Hump vol,Passive q,dK_1y,6.25,77.69287347377448,0.8776544207561148
Hump vol,Passive q,dK_1y,6.5,48.006349153362514,0.5423017926223609
Hump vol,Passive q,dK_1y,6.75,25.000000000000014,0.2824114946180909
Hump vol,Passive q,dK_1y,7.0,0.0,0.0
Hump vol,Passive q,dK_3y,0.0,222.24866485454163,0.9999999999999956
Hump vol,Passive q,dK_3y,0.25,237.93569417091382,1.0705832330945073
Hump vol,Passive q,dK_3y,0.5,242.3642957334016,1.0905095690542135
Hump vol,Passive q,dK_3y,0.75,206.5993069354999,0.92958626802422
Hump vol,Passive q,dK_3y,1.0,199.82629764510136,0.8991113524838664
Hump vol,Passive q,dK_3y,1.25,242.63062940820592,1.091707927995891
Hump vol,Passive q,dK_3y,1.5,244.80982446694208,1.101513139020049
Hump vol,Passive q,dK_3y,1.75,282.6943428199946,1.2719731882529528
Hump vol,Passive q,dK_3y,2.0,280.3577108461413,1.2614595954024286
Hump vol,Passive q,dK_3y,2.25,335.71945215086146,1.5105577906197243
Hump vol,Passive q,dK_3y,2.5,348.8705829511557,1.569730838110927
Hump vol,Passive q,dK_3y,2.75,355.1540609039378,1.598003124726887
Hump vol,Passive q,dK_3y,3.0,347.22014443312713,1.5623047484239145
Hump vol,Passive q,dK_3y,3.25,351.0993815166356,1.5797592383577344
Hump vol,Passive q,dK_3y,3.5,356.60205992229294,1.6045183450513953
Hump vol,Passive q,dK_3y,3.75,378.6458073698557,1.7037034063519432
Hump vol,Passive q,dK_3y,4.0,305.4304100572142,1.3742733179392208
Hump vol,Passive q,dK_3y,4.25,351.31694514365654,1.5807381581958504
Hump vol,Passive q,dK_3y,4.5,319.6664726591879,1.4383279776659323
Hump vol,Passive q,dK_3y,4.75,296.58042893632717,1.3344531411715486
Hump vol,Passive q,dK_3y,5.0,265.72750968141213,1.1956315231649448
Hump vol,Passive q,dK_3y,5.25,239.99783283629054,1.0798617530204935
Hump vol,Passive q,dK_3y,5.5,209.31230447638782,0.9417933044204275
Hump vol,Passive q,dK_3y,5.75,176.61013278780246,0.7946510405513136
Hump vol,Passive q,dK_3y,6.0,131.43819029788068,0.5914014843864389
Hump vol,Passive q,dK_3y,6.25,77.69287347377448,0.34957633389889176
Hump vol,Passive q,dK_3y,6.5,48.006349153362514,0.21600286861017468
Hump vol,Passive q,dK_3y,6.75,25.000000000000014,0.11248661501009251
Hump vol,Passive q,dK_3y,7.0,0.0,0.0
Hump vol,Passive q,MtM,0.0,644.18079456557,0.9999999999999984
Hump vol,Passive q,MtM,0.25,635.9804382116916,0.987270101153187
Hump vol,Passive q,MtM,0.5,616.366911536926,0.9568228620547398
Hump vol,Passive q,MtM,0.75,556.8171962333595,0.8643803120657632
Hump vol,Passive q,MtM,1.0,522.757843115268,0.8115079610031072
Hump vol,Passive q,MtM,1.25,555.8325818655792,0.8628518368673612
Hump vol,Passive q,MtM,1.5,531.2506275530063,0.8246918132839964
Hump vol,Passive q,MtM,1.75,528.0817919752665,0.8197726421375221
Hump vol,Passive q,MtM,2.0,495.80327342473976,0.7696647860467565
Hump vol,Passive q,MtM,2.25,506.2107074593425,0.7858208622949181
Hump vol,Passive q,MtM,2.5,469.6083737819366,0.7290008918981135
Hump vol,Passive q,MtM,2.75,436.5844161694437,0.6777358466016855
Hump vol,Passive q,MtM,3.0,394.88263218332816,0.6129996974679026
Hump vol,Passive q,MtM,3.25,367.5309920893832,0.5705401266072242
Hump vol,Passive q,MtM,3.5,340.13871644498283,0.5280174747748712
Hump vol,Passive q,MtM,3.75,323.32334139374785,0.5019139721664534
Hump vol,Passive q,MtM,4.0,288.8992604292798,0.44847543246630095
Hump vol,Passive q,MtM,4.25,272.23575365560663,0.42260768397977416
Hump vol,Passive q,MtM,4.5,244.30877392419217,0.37925497932447916
Hump vol,Passive q,MtM,4.75,221.11570702584808,0.3432510079332096
Hump vol,Passive q,MtM,5.0,198.47330940462984,0.3081018730750553
Hump vol,Passive q,MtM,5.25,174.63192280133998,0.2710914766080693
Hump vol,Passive q,MtM,5.5,150.30966053200265,0.2333345883640787
Hump vol,Passive q,MtM,5.75,124.85514669435025,0.19382003895125638
Hump vol,Passive q,MtM,6.0,99.94463186104574,0.1551499714120589
Hump vol,Passive q,MtM,6.25,74.60480370789799,0.11581345537972879
Hump vol,Passive q,MtM,6.5,50.083187398428294,0.07774709805219183
Hump vol,Passive q,MtM,6.75,25.055007079988673,0.03889437141150027
Hump vol,Passive q,MtM,7.0,0.0,0.0
Hump vol,Passive q,V,0.0,251.87082587396654,0.999999999999996
Hump vol,Passive q,V,0.25,242.11204415163883,0.9612548150883824
Hump vol,Passive q,V,0.5,238.03144697832585,0.9450536645218025
Hump vol,Passive q,V,0.75,259.8097035336152,1.0315196396093138
Hump vol,Passive q,V,1.0,265.0646934585377,1.052383468942021
Hump vol,Passive q,V,1.25,223.61075383079617,0.8877993433931396
Hump vol,Passive q,V,1.5,224.6869176805661,0.8920720250188727
Hump vol,Passive q,V,1.75,205.3578745989183,0.8153301355420829
Hump vol,Passive q,V,2.0,212.77992629206744,0.8447978266388796
Hump vol,Passive q,V,2.25,166.02968530483557,0.6591858534180309
Hump vol,Passive q,V,2.5,178.46034376076403,0.708539161459148
Hump vol,Passive q,V,2.75,197.90393674488644,0.7857358471676059
Hump vol,Passive q,V,3.0,240.05959734446614,0.953106007857331
Hump vol,Passive q,V,3.25,246.44631443816473,0.978463121256778
Hump vol,Passive q,V,3.5,259.84021314005616,1.0316407715678686
Hump vol,Passive q,V,3.75,248.40839101618047,0.9862531325500968
Hump vol,Passive q,V,4.0,248.35985116784462,0.986060415318288
Hump vol,Passive q,V,4.25,239.7564582828506,0.9519024581386858
Hump vol,Passive q,V,4.5,256.77521726366933,1.0194718517822936
Hump vol,Passive q,V,4.75,240.02546459512973,0.9529704909739525
Hump vol,Passive q,V,5.0,206.1912127393869,0.8186387288957474
Hump vol,Passive q,V,5.25,189.19815806688536,0.7511713887878279
Hump vol,Passive q,V,5.5,169.1843170329239,0.6717106534505162
Hump vol,Passive q,V,5.75,171.08120260091766,0.6792418375859227
Hump vol,Passive q,V,6.0,131.1363579852425,0.5206492555468144
Hump vol,Passive q,V,6.25,77.67733126440912,0.3084014633091238
Hump vol,Passive q,V,6.5,48.219739282167424,0.19144630631534862
Hump vol,Passive q,V,6.75,25.000000000000014,0.09925722803842969
Hump vol,Passive q,V,7.0,0.0,0.0
Hump vol,CAR-target,dK_0.5y,0.0,54.690075737217185,0.9999999999999817
Hump vol,CAR-target,dK_0.5y,0.25,65.72735345485432,1.2018150015126958
Hump vol,CAR-target,dK_0.5y,0.5,72.9065436041937,1.3330854386544335
Hump vol,CAR-target,dK_0.5y,0.75,57.05813593760352,1.0432996328577726
Hump vol,CAR-target,dK_0.5y,1.0,56.75740544005316,1.0378008198922295
Hump vol,CAR-target,dK_0.5y,1.25,76.80676430364015,1.4044004011384266
Hump vol,CAR-target,dK_0.5y,1.5,78.082499639256,1.4277270343240462
Hump vol,CAR-target,dK_0.5y,1.75,68.66921576078363,1.2556065215695473
Hump vol,CAR-target,dK_0.5y,2.0,60.72601885475534,1.1103663331266795
Hump vol,CAR-target,dK_0.5y,2.25,48.778355708415134,0.8919050678004463
Hump vol,CAR-target,dK_0.5y,2.5,41.32243249061317,0.7555746071584255
Hump vol,CAR-target,dK_0.5y,2.75,35.16939199941666,0.6430671657578793
Hump vol,CAR-target,dK_0.5y,3.0,30.378844820289526,0.5554727143962581
Hump vol,CAR-target,dK_0.5y,3.25,25.58829764116239,0.46787826303463703
Hump vol,CAR-target,dK_0.5y,3.5,20.7977504620351,0.38028381167301306
Hump vol,CAR-target,dK_0.5y,3.75,16.007203282908044,0.2926893603113933
Hump vol,CAR-target,dK_0.5y,4.0,11.216656103780721,0.20509490894976876
Hump vol,CAR-target,dK_0.5y,4.25,6.426108924653566,0.11750045758814724
Hump vol,CAR-target,dK_0.5y,4.5,2.0488833414270213,0.03746353088395335
Hump vol,CAR-target,dK_0.5y,4.75,0.0,0.0
Hump vol,CAR-target,dK_0.5y,5.0,0.0,0.0
Hump vol,CAR-target,dK_0.5y,5.25,0.0,0.0
Hump vol,CAR-target,dK_0.5y,5.5,0.0,0.0
Hump vol,CAR-target,dK_0.5y,5.75,0.0,0.0
Hump vol,CAR-target,dK_0.5y,6.0,0.0,0.0
Hump vol,CAR-target,dK_0.5y,6.25,0.0,0.0
Hump vol,CAR-target,dK_0.5y,6.5,0.0,0.0
Hump vol,CAR-target,dK_0.5y,6.75,0.0,0.0
Hump vol,CAR-target,dK_0.5y,7.0,0.0,0.0
Hump vol,CAR-target,dK_1y,0.0,116.34753796700925,0.9999999999999915
Hump vol,CAR-target,dK_1y,0.25,148.2064305893601,1.2738252409894852
Hump vol,CAR-target,dK_1y,0.5,174.70597420414958,1.501587203793574
Hump vol,CAR-target,dK_1y,0.75,113.25342103352784,0.9734062534751726
Hump vol,CAR-target,dK_1y,1.0,107.1223602081736,0.9207101592347198
Hump vol,CAR-target,dK_1y,1.25,181.31468420098733,1.5583886635607038
Hump vol,CAR-target,dK_1y,1.5,182.98692928759513,1.5727615081934967
Hump vol,CAR-target,dK_1y,1.75,155.41268851048855,1.335762588758475
Hump vol,CAR-target,dK_1y,2.0,126.92393961839387,1.0909035277943098
Hump vol,CAR-target,dK_1y,2.25,92.20031538581893,0.7924560931573976
Hump vol,CAR-target,dK_1y,2.5,73.44623730148592,0.631265934671615
Hump vol,CAR-target,dK_1y,2.75,58.20043589738027,0.5002292004999943
Hump vol,CAR-target,dK_1y,3.0,47.837661878007424,0.41116178918690616
Hump vol,CAR-target,dK_1y,3.25,39.31427550668157,0.3379038026385134
Hump vol,CAR-target,dK_1y,3.5,30.21365117790765,0.2596844910158269
Hump vol,CAR-target,dK_1y,3.75,21.401645278422126,0.18394583720792146
Hump vol,CAR-target,dK_1y,4.0,12.9366056094787,0.11118933701155594
Hump vol,CAR-target,dK_1y,4.25,6.426108924653501,0.05523201467723014
Hump vol,CAR-target,dK_1y,4.5,2.0488833414270213,0.017610027485136574
Hump vol,CAR-target,dK_1y,4.75,0.0,0.0
Hump vol,CAR-target,dK_1y,5.0,0.0,0.0
Hump vol,CAR-target,dK_1y,5.25,0.0,0.0
Hump vol,CAR-target,dK_1y,5.5,0.0,0.0
Hump vol,CAR-target,dK_1y,5.75,0.0,0.0
Hump vol,CAR-target,dK_1y,6.0,0.0,0.0
Hump vol,CAR-target,dK_1y,6.25,0.0,0.0
Hump vol,CAR-target,dK_1y,6.5,0.0,0.0
Hump vol,CAR-target,dK_1y,6.75,0.0,0.0
Hump vol,CAR-target,dK_1y,7.0,0.0,0.0
Hump vol,CAR-target,dK_3y,0.0,416.1480723314555,0.9999999999999976
Hump vol,CAR-target,dK_3y,0.25,495.24998623885745,1.1900811734252064
Hump vol,CAR-target,dK_3y,0.5,558.5271086137341,1.342135517977059
Hump vol,CAR-target,dK_3y,0.75,374.5195963548501,0.8999671541348631
Hump vol,CAR-target,dK_3y,1.0,326.134302618447,0.7836977371811187
Hump vol,CAR-target,dK_3y,1.25,562.5748991989017,1.3518623216181045
Hump vol,CAR-target,dK_3y,1.5,564.0244098957376,1.355345482524546
Hump vol,CAR-target,dK_3y,1.75,429.8830380132558,1.0330049965264756
Hump vol,CAR-target,dK_3y,2.0,314.56940097335206,0.7559073846263106
Hump vol,CAR-target,dK_3y,2.25,171.02526780389314,0.4109721495181497
Hump vol,CAR-target,dK_3y,2.5,118.26327192824542,0.2841855574764029
Hump vol,CAR-target,dK_3y,2.75,82.21050287023786,0.19755108418418496
Hump vol,CAR-target,dK_3y,3.0,59.682585349229804,0.14341670505611137
Hump vol,CAR-target,dK_3y,3.25,45.67812116622278,0.1097641061036581
Hump vol,CAR-target,dK_3y,3.5,31.65747456653633,0.07607262095238437
Hump vol,CAR-target,dK_3y,3.75,21.401645278422222,0.05142795726175103
Hump vol,CAR-target,dK_3y,4.0,12.9366056094787,0.03108654459697908
Hump vol,CAR-target,dK_3y,4.25,6.426108924653501,0.015441880791737006
Hump vol,CAR-target,dK_3y,4.5,2.0488833414270213,0.0049234478726483495
Hump vol,CAR-target,dK_3y,4.75,0.0,0.0
Hump vol,CAR-target,dK_3y,5.0,0.0,0.0
Hump vol,CAR-target,dK_3y,5.25,0.0,0.0
Hump vol,CAR-target,dK_3y,5.5,0.0,0.0
Hump vol,CAR-target,dK_3y,5.75,0.0,0.0
Hump vol,CAR-target,dK_3y,6.0,0.0,0.0
Hump vol,CAR-target,dK_3y,6.25,0.0,0.0
Hump vol,CAR-target,dK_3y,6.5,0.0,0.0
Hump vol,CAR-target,dK_3y,6.75,0.0,0.0
Hump vol,CAR-target,dK_3y,7.0,0.0,0.0
Hump vol,CAR-target,MtM,0.0,644.18079456557,0.9999999999999984
Hump vol,CAR-target,MtM,0.25,699.5784820328608,1.0859971112685058
Hump vol,CAR-target,MtM,0.5,739.6402938443111,1.1481874344656877
Hump vol,CAR-target,MtM,0.75,723.8623551033673,1.123694405685492
Hump vol,CAR-target,MtM,1.0,657.4384789569136,1.0205806886873794
Hump vol,CAR-target,MtM,1.25,706.8326884318817,1.0972582455032094
Hump vol,CAR-target,MtM,1.5,694.3357901942347,1.077858570220939
Hump vol,CAR-target,MtM,1.75,676.9772698298821,1.050911910974354
Hump vol,CAR-target,MtM,2.0,586.0173234690113,0.909709398996
Hump vol,CAR-target,MtM,2.25,547.69737488996,0.8502230732589933
Hump vol,CAR-target,MtM,2.5,461.13444736520086,0.7158463140401217
Hump vol,CAR-target,MtM,2.75,385.0479544322037,0.597732744720954
Hump vol,CAR-target,MtM,3.0,308.7805804043008,0.4793383829652036
Hump vol,CAR-target,MtM,3.25,250.63972033963336,0.3890828824051829
Hump vol,CAR-target,MtM,3.5,197.94554021843132,0.3072825857093796
Hump vol,CAR-target,MtM,3.75,155.82740888054613,0.24190011592263405
Hump vol,CAR-target,MtM,4.0,110.34661341054955,0.17129758344466975
Hump vol,CAR-target,MtM,4.25,76.75832275535352,0.11915649054256353
Hump vol,CAR-target,MtM,4.5,44.4532844747288,0.06900746630409502
Hump vol,CAR-target,MtM,4.75,18.121611546124782,0.028131250883295603
Hump vol,CAR-target,MtM,5.0,0.0,0.0
Hump vol,CAR-target,MtM,5.25,0.0,0.0
Hump vol,CAR-target,MtM,5.5,0.0,0.0
Hump vol,CAR-target,MtM,5.75,0.0,0.0
Hump vol,CAR-target,MtM,6.0,0.0,0.0
Hump vol,CAR-target,MtM,6.25,0.0,0.0
Hump vol,CAR-target,MtM,6.5,0.0,0.0
Hump vol,CAR-target,MtM,6.75,0.0,0.0
Hump vol,CAR-target,MtM,7.0,0.0,0.0
Hump vol,CAR-target,V,0.0,251.87082587396654,0.999999999999996
Hump vol,CAR-target,V,0.25,279.7146874618311,1.1105481807638817
Hump vol,CAR-target,V,0.5,338.06594379848156,1.3422195390253129
Hump vol,CAR-target,V,0.75,385.22786210347516,1.5294659902224546
Hump vol,CAR-target,V,1.0,353.24125491409904,1.4024699116635913
Hump vol,CAR-target,V,1.25,444.4792331073596,1.7647110639553407
Hump vol,CAR-target,V,1.5,503.6244707460187,1.9995347575428406
Hump vol,CAR-target,V,1.75,375.6423298368393,1.4914086557400863
Hump vol,CAR-target,V,2.0,322.4461303228233,1.280204363502467
Hump vol,CAR-target,V,2.25,176.717853367859,0.701620970807814
Hump vol,CAR-target,V,2.5,129.75786424866163,0.5151762368603602
Hump vol,CAR-target,V,2.75,91.30249215505464,0.3624972913724477
Hump vol,CAR-target,V,3.0,66.47993731267462,0.2639445719129861
Hump vol,CAR-target,V,3.25,50.85689237251168,0.2019165665417706
Hump vol,CAR-target,V,3.5,35.52438453438077,0.14104207746615582
Hump vol,CAR-target,V,3.75,23.766159652755775,0.09435852513005223
Hump vol,CAR-target,V,4.0,14.956439943653786,0.05938139080521286
Hump vol,CAR-target,V,4.25,6.993916412511191,0.02776787024953356
Hump vol,CAR-target,V,4.5,2.297537367910268,0.009121887618139316
Hump vol,CAR-target,V,4.75,0.0,0.0
Hump vol,CAR-target,V,5.0,0.0,0.0
Hump vol,CAR-target,V,5.25,0.0,0.0
Hump vol,CAR-target,V,5.5,0.0,0.0
Hump vol,CAR-target,V,5.75,0.0,0.0
Hump vol,CAR-target,V,6.0,0.0,0.0
Hump vol,CAR-target,V,6.25,0.0,0.0
Hump vol,CAR-target,V,6.5,0.0,0.0
Hump vol,CAR-target,V,6.75,0.0,0.0
Hump vol,CAR-target,V,7.0,0.0,0.0
Hump vol,MtM-band,dK_0.5y,0.0,42.962365695779006,0.9999999999999767
Hump vol,MtM-band,dK_0.5y,0.25,73.09034740737803,1.7012644956503724
Hump vol,MtM-band,dK_0.5y,0.5,89.99871290036229,2.0948267499432056
Hump vol,MtM-band,dK_0.5y,0.75,-82.4675217934946,-1.919529347556273
Hump vol,MtM-band,dK_0.5y,1.0,12.73947403963285,0.29652636286004586
Hump vol,MtM-band,dK_0.5y,1.25,98.48845128741317,2.2924354767802564
Hump vol,MtM-band,dK_0.5y,1.5,68.34018822436562,1.590698908628264
Hump vol,MtM-band,dK_0.5y,1.75,51.79512841129778,1.205593024789726
Hump vol,MtM-band,dK_0.5y,2.0,112.70133668337323,2.623257235912485
Hump vol,MtM-band,dK_0.5y,2.25,36.28458117134595,0.8445666476627476
Hump vol,MtM-band,dK_0.5y,2.5,40.16609598477315,0.9349135070725045
Hump vol,MtM-band,dK_0.5y,2.75,39.46361264500446,0.9185623744383514
Hump vol,MtM-band,dK_0.5y,3.0,19.119133113451376,0.44502049186107456
Hump vol,MtM-band,dK_0.5y,3.25,18.844185095608264,0.43862075075300705
Hump vol,MtM-band,dK_0.5y,3.5,18.689732108438633,0.43502567434908357
Hump vol,MtM-band,dK_0.5y,3.75,18.776091482830864,0.4370357911802597
Hump vol,MtM-band,dK_0.5y,4.0,18.685474906163382,0.4349265829185651
Hump vol,MtM-band,dK_0.5y,4.25,18.68542522870303,0.4349254266167752
Hump vol,MtM-band,dK_0.5y,4.5,18.685474906163385,0.43492658291856523
Hump vol,MtM-band,dK_0.5y,4.75,18.685474906163382,0.4349265829185651
Hump vol,MtM-band,dK_0.5y,5.0,18.68547490616337,0.4349265829185649
Hump vol,MtM-band,dK_0.5y,5.25,18.68547490616339,0.4349265829185653
Hump vol,MtM-band,dK_0.5y,5.5,18.685474906163396,0.43492658291856545
Hump vol,MtM-band,dK_0.5y,5.75,18.685474906163385,0.43492658291856523
